Day,Product variant SKU at time of sale,Net items sold
10/10/2025,TD482060U,4
10/10/2025,TDWB019,7
10/10/2025,TDWFP007,9
10/10/2025,TDWFP002,1
10/10/2025,TD527030U,2
10/10/2025,TD523120U,1
10/10/2025,TDWFP014,1
10/10/2025,TDWFP006,2
10/10/2025,TD440060U,1
10/10/2025,TDWFP009,1
10/10/2025,TDW2300,4
10/10/2025,TDWM001,4
10/10/2025,TDWFP005,5
10/10/2025,TD266060U,1
10/10/2025,TDWFP019,4
10/10/2025,TDWFP011,17
10/10/2025,TDWFP020,7
10/10/2025,TDWFP011,1
10/10/2025,TDW2300,1
10/10/2025,TDWFP013,4
10/10/2025,TDWFP008,2
10/10/2025,TDWFP020,4
10/10/2025,TDWFP019,7
10/10/2025,TDWFP019,2
10/10/2025,TDWFP005,6
10/10/2025,TD718060U,1
10/10/2025,TD125030U,1
10/10/2025,TDWFP007,5
10/10/2025,TDWB010,1
10/10/2025,TDWB004,1
10/10/2025,TD125030U,7
10/10/2025,TD635060U,1
10/10/2025,TDWFP015,17
10/10/2025,TDWFP005,1
10/10/2025,TD718060U,2
10/10/2025,TDWFP022,4
10/10/2025,TDWFP001,19
10/10/2025,TDW3670,7
10/10/2025,TD440060U,2
10/10/2025,TDWB004,1
10/10/2025,TD718060U,1
10/10/2025,TDWFP021,12
10/10/2025,TD918060U,3
10/10/2025,TDW2300,1
10/10/2025,TD523120U,1
10/10/2025,TDWFP010,8
10/10/2025,TDWFP024,50
10/10/2025,TDWFP002,1
10/10/2025,TDWFP023,1
10/10/2025,TDWFP017,9
10/10/2025,TDWFP012,5
10/10/2025,TD250120U,3
10/10/2025,TD266060U,2
10/10/2025,TDWFP001,41
10/10/2025,TDWG003,1
10/10/2025,TDWFP021,4
10/10/2025,TDWFP011,6
10/10/2025,TDWFP013,15
10/10/2025,TD760030U,2
10/10/2025,TDWFP008,1
10/10/2025,TDWFP024,9
10/10/2025,TDW0910,14
10/10/2025,TDWFP015,5
10/10/2025,TDW2075,7
10/10/2025,TDWFP008,10
10/10/2025,TD523120U,1
10/10/2025,TDWFP013,28
10/10/2025,TDWFP016,1
10/10/2025,TDWFP011,6
10/10/2025,TDWFP004,4
10/10/2025,TD250060U,27
10/10/2025,TDWFP012,3
10/10/2025,TD529060U,1
10/10/2025,TD125060U,1
10/10/2025,TD360060U,8
10/10/2025,GYGR001,2
10/10/2025,TD523120U,1
10/10/2025,TDWFP010,30
10/10/2025,TDWFP001,15
10/10/2025,TDWM001,1
10/10/2025,TDW0910,1
10/10/2025,TDWFP016,9
10/10/2025,TDWFP022,1
10/10/2025,TDW0910,24
10/10/2025,TDWFP019.1,7
10/10/2025,TD440060U,2
10/10/2025,TDWFP006,6
10/10/2025,TDW2075,5
10/10/2025,TDWFP024,5
10/10/2025,TDWFP003,62
10/10/2025,TDWB014,1
10/10/2025,TDWFP002,14
10/10/2025,TDW4680,5
10/10/2025,TD525060U,1
10/10/2025,TD360060U,1
10/10/2025,TD125060U,5
10/10/2025,TD250060U,18
10/10/2025,T172060U,6
10/10/2025,TD250120U,14
10/10/2025,TDWFP007,3
10/10/2025,TD145060U,1
10/10/2025,TDWFP002,41
10/10/2025,TD527030U,5
10/10/2025,TDW4680,1
10/10/2025,TDWFP004,1
10/10/2025,GYGR002,1
10/10/2025,TDWB003,1
10/10/2025,TD524120U,2
10/10/2025,TD128090U,4
10/10/2025,TD360060U,3
10/10/2025,TDWB013,1
10/10/2025,TD578060U,1
10/10/2025,TD918060U,3
10/10/2025,TDWFP010,53
10/10/2025,TDWFP008,1
10/10/2025,TD635060U,1
10/10/2025,TDW2075,3
10/9/2025,TDWFP004,2
10/9/2025,TDWFP013,183
10/9/2025,TD523120U,1
10/9/2025,TDWFP002,1
10/9/2025,TDWFP004,5
10/9/2025,TDWB002,1
10/9/2025,TD125060U,1
10/9/2025,TDWFP006,1
10/9/2025,TDWFP014,1
10/9/2025,TD250060U,1
10/9/2025,TD360060U,1
10/9/2025,TDWFP012,2
10/9/2025,TDWFP008,1
10/9/2025,GYGR001,1
10/9/2025,TD523120U,3
10/9/2025,TDWFP001,13
10/9/2025,TD485060U,1
10/9/2025,TDWFP008,1
10/9/2025,TDWFP022,1
10/9/2025,TDWFP024,28
10/9/2025,TDWP004,1
10/9/2025,TDWFP010,9
10/9/2025,TDWFP012,6
10/9/2025,T172060U,2
10/9/2025,TDWFP017,11
10/9/2025,TDWFP001,35
10/9/2025,TD266060U,1
10/9/2025,TDWFP024,1
10/9/2025,TDWFP006,6
10/9/2025,TDW2075,3
10/9/2025,TD440060U,6
10/9/2025,TDWFP013,56
10/9/2025,TDWFP024,3
10/9/2025,TDW0910,4
10/9/2025,TDWFP015,4
10/9/2025,TDWFP023,1
10/9/2025,TDW2075,9
10/9/2025,TD482060U,1
10/9/2025,TD145060U,1
10/9/2025,TDWFP011,4
10/9/2025,TDWFP002,30
10/9/2025,TD527030U,4
10/9/2025,TDWFP008,5
10/9/2025,TD250060U,45
10/9/2025,TD524120U,3
10/9/2025,TDWFP015,1
10/9/2025,TDWFP012,5
10/9/2025,TDWG002,4
10/9/2025,TDWB019,1
10/9/2025,GYGR002,1
10/9/2025,TD578060U,2
10/9/2025,TD918060U,1
10/9/2025,TDWFP010,33
10/9/2025,TDW0910,4
10/9/2025,TDWFP010,33
10/9/2025,TDW2075,3
10/9/2025,TD559060U,1
10/9/2025,TDWFP016,6
10/9/2025,TDW2300,3
10/9/2025,TDW0910,9
10/9/2025,TDWFP019.1,9
10/9/2025,TD250120U,6
10/9/2025,TDWFP019,1
10/9/2025,TDWFP003,43
10/9/2025,TDWFP021,5
10/9/2025,TDWFP002,7
10/9/2025,TDWFP003,3
10/9/2025,TD360060U,1
10/9/2025,TD125060U,2
10/9/2025,TDWB007,1
10/9/2025,TDW4680,18
10/9/2025,TDW4680,3
10/9/2025,T172060U,4
10/9/2025,TD250120U,5
10/9/2025,TD250060U,11
10/9/2025,TD145060U,1
10/9/2025,TDWFP020,4
10/9/2025,TDWFP003,2
10/9/2025,TDWFP008,8
10/9/2025,TDWFP019,4
10/9/2025,TDWFP020,-1
10/9/2025,TDWFP022,13
10/9/2025,TD524120U,1
10/9/2025,TDWFP014,16
10/9/2025,TD125030U,15
10/9/2025,TD250060U,6
10/9/2025,TDWB002,1
10/9/2025,TDWFP022,6
10/9/2025,TD440060U,6
10/9/2025,TD125060U,1
10/9/2025,TD128090U,2
10/9/2025,TD525060U,1
10/9/2025,TDWB019,5
10/9/2025,TD482060U,6
10/9/2025,TDWFP006,14
10/9/2025,TDWFP013,2
10/9/2025,TD918060U,1
10/9/2025,TDWFP013,1
10/9/2025,TDWFP020,2
10/9/2025,TDWFP001,23
10/9/2025,TDWFP009,1
10/9/2025,TD523120U,1
10/9/2025,TDWFP023,3
10/9/2025,TD125030U,3
10/9/2025,TDWFP021,1
10/9/2025,TD250120U,4
10/9/2025,TDWFP014,2
10/9/2025,TDWFP001,2
10/9/2025,TDWFP007,7
10/9/2025,TDWFP009,2
10/9/2025,TDWFP012.1,6
10/9/2025,TDWFP005,1
10/9/2025,TD266060U,1
10/9/2025,TDWFP022,2
10/9/2025,TD145060U,1
10/9/2025,TDWFP001.1,3
10/9/2025,TDWFP013,60
10/9/2025,TD527030U,1
10/9/2025,TDWFP001,1
10/9/2025,TDWFP012,1
10/9/2025,TD918060U,4
10/9/2025,T172060U,3
10/9/2025,GYGR002,1
10/9/2025,TD125030U,2
10/9/2025,GYGR001,2
10/9/2025,TD525060U,4
10/9/2025,TDWFP019,1
10/9/2025,TDWFP005,2
10/9/2025,TD718060U,2
10/9/2025,TD760030U,2
10/9/2025,TDWFP007,1
10/9/2025,TD440060U,1
10/9/2025,TDWFP015,15
10/9/2025,TDW3670,1
10/9/2025,TDWFP013,6
10/9/2025,TDW3670,5
10/9/2025,TDWFP009,2
10/9/2025,TDW3670,8
10/9/2025,TD527030U,11
10/9/2025,TD529060U,1
10/9/2025,TDWFP002,1
10/9/2025,TDWFP021,10
10/9/2025,TD440060U,1
10/9/2025,TDWFP007,10
10/9/2025,TDWFP001,1
10/9/2025,TDWFP011,2
10/9/2025,TDWFP015,5
10/9/2025,TDWFP028,1
10/9/2025,TDWFP016,1
10/9/2025,TDWB018,1
10/9/2025,TD250120U,2
10/9/2025,TDWFP003,1
10/9/2025,TDWFP006,3
10/9/2025,TDWG001,2
10/9/2025,TDW2300,2
10/9/2025,TDW4680,1
10/9/2025,TD125060U,2
10/9/2025,TDWFP019,5
10/9/2025,TDWFP011,10
10/9/2025,TDWFP020,9
10/9/2025,TDW2300,2
10/9/2025,TDWFP002,30
10/8/2025,TD440060U,2
10/8/2025,TD128090U,17
10/8/2025,TDWFP024,4
10/8/2025,TD525060U,6
10/8/2025,TDWFP023,3
10/8/2025,TD440060U,6
10/8/2025,TDW4680,1
10/8/2025,TDWB019,7
10/8/2025,TD482060U,2
10/8/2025,TDWFP006,7
10/8/2025,TDWFP006,10
10/8/2025,TDW2075,14
10/8/2025,TDWFP001,2
10/8/2025,TDWFP020,1
10/8/2025,TDWFP008,11
10/8/2025,TDWB006,1
10/8/2025,TD524120U,1
10/8/2025,TDWFP022,19
10/8/2025,TDWFP014,21
10/8/2025,TD250060U,5
10/8/2025,TDWB002,2
10/8/2025,TDWFP007,17
10/8/2025,TD128090U,1
10/8/2025,TD360060U,6
10/8/2025,TD145060U,1
10/8/2025,TDWFP001.1,4
10/8/2025,TDWFP004,8
10/8/2025,TDWFP001.1,2
10/8/2025,TDWFP001,2
10/8/2025,TD918060U,2
10/8/2025,TDWFP024,2
10/8/2025,TDWFP009,9
10/8/2025,TDWFP023,2
10/8/2025,TD125030U,1
10/8/2025,TDWFP021,4
10/8/2025,TDWB011,1
10/8/2025,TDWFP015,5
10/8/2025,TDWFP005,1
10/8/2025,TDW3670,1
10/8/2025,TD250120U,5
10/8/2025,TDWFP009,1
10/8/2025,TDW3670,3
10/8/2025,TDWFP023,2
10/8/2025,TDW2300,5
10/8/2025,TDWFP021,9
10/8/2025,TD440060U,1
10/8/2025,TDWFP019.1,210
10/8/2025,GYGR002,1
10/8/2025,TDWFP010,1
10/8/2025,TD125030U,1
10/8/2025,TDWFP019,1
10/8/2025,TDWFP005,2
10/8/2025,TDW4680,7
10/8/2025,TD128090U,3
10/8/2025,TDWFP007,5
10/8/2025,TDWFP021,2
10/8/2025,TDWFP003,2
10/8/2025,TDWM001,2
10/8/2025,TDW2300,1
10/8/2025,TD250060U,32
10/8/2025,TDWFP012,7
10/8/2025,TDWFP019,9
10/8/2025,TDWFP011,38
10/8/2025,TDWFP020,10
10/8/2025,TDWFP020,1
10/8/2025,TDWFP008,2
10/8/2025,TDWFP008,25
10/8/2025,TDWFP003,1
10/8/2025,TDW0910,2
10/8/2025,TDWFP010,37
10/8/2025,TD482060U,1
10/8/2025,TDWFP028,3
10/8/2025,TDWFP003,1
10/8/2025,TDWFP019,1
10/8/2025,TDWFP006,2
10/8/2025,TDWFP014,1
10/8/2025,TD360060U,2
10/8/2025,TDWFP014,1
10/8/2025,GYGR001,1
10/8/2025,TD523120U,2
10/8/2025,TDWFP001,3
10/8/2025,TDWB008,1
10/8/2025,TD523120U,1
10/8/2025,TDWFP007,1
10/8/2025,T172060U,2
10/8/2025,TDWFP009,1
10/8/2025,TDWFP001,1
10/8/2025,TDWFP004,5
10/8/2025,TDWFP014,1
10/8/2025,TD125060U,1
10/8/2025,TDWFP009,5
10/8/2025,TD266060U,1
10/8/2025,TD529060U,1
10/8/2025,TDWFP011,1
10/8/2025,TDWG003,1
10/8/2025,TDWFP006.1,210
10/8/2025,TD125030U,7
10/8/2025,TD635060U,1
10/8/2025,TDWFP024,1
10/8/2025,TDWFP016,1
10/8/2025,TDW0910,2
10/8/2025,TDWFP015,3
10/8/2025,TDWFP020,6
10/8/2025,TDW2075,3
10/8/2025,TDWFP019,3
10/8/2025,TDWFP024,30
10/8/2025,TD918060U,1
10/8/2025,TDWFP010,10
10/8/2025,TDWFP001,32
10/8/2025,TDWFP022,1
10/8/2025,TDWFP012,4
10/8/2025,TDWFP017,5
10/8/2025,TDWFP001,42
10/8/2025,TD266060U,3
10/8/2025,TDWFP022,6
10/8/2025,TD578060U,1
10/8/2025,TDWFP016,4
10/8/2025,TD918060U,2
10/8/2025,TDWFP010,37
10/8/2025,TDW2075,3
10/8/2025,TD524120U,3
10/8/2025,TDWFP015,5
10/8/2025,TDWFP011,7
10/8/2025,TD559060U,1
10/8/2025,TD559060U,1
10/8/2025,TDWC004,1
10/8/2025,TD527030U,6
10/8/2025,TDWFP002,31
10/8/2025,TDWFP002,23
10/8/2025,TD125060U,7
10/8/2025,TD524120U,3
10/8/2025,TD760030U,1
10/8/2025,TDWFP006,2
10/8/2025,TD718060U,3
10/8/2025,TDWFP003,37
10/8/2025,TDWFP002,9
10/8/2025,TDWFP008,2
10/8/2025,TD360060U,1
10/8/2025,TD125060U,1
10/8/2025,TDWB007,2
10/8/2025,TDW4680,10
10/8/2025,T172060U,4
10/8/2025,TD250120U,7
10/8/2025,TD250060U,4
10/8/2025,TD525060U,1
10/8/2025,GYGR001,1
10/8/2025,TDWFP020,1
10/8/2025,TD527030U,8
10/8/2025,TDWFP016,4
10/8/2025,TDWFP002,3
10/8/2025,TDWFP007,14
10/8/2025,TDWFP002,1
10/8/2025,TDW0910,14
10/8/2025,TDWFP019.1,4
10/7/2025,TDWG003,2
10/7/2025,TDWFP017,1
10/7/2025,TDWFP011,4
10/7/2025,TD760030U,2
10/7/2025,TD718060U,1
10/7/2025,TDWFP024,4
10/7/2025,TD525060U,1
10/7/2025,TDW0910,2
10/7/2025,TDWFP015,1
10/7/2025,TD482060U,1
10/7/2025,TDW2075,1
10/7/2025,TDWFP010,8
10/7/2025,TDWFP007,1
10/7/2025,TDWFP007,10
10/7/2025,TDWFP024,28
10/7/2025,T172060U,2
10/7/2025,TDWFP017,3
10/7/2025,TDWFP009,3
10/7/2025,TD527030U,7
10/7/2025,TDWFP012,3
10/7/2025,TDW3670,4
10/7/2025,TD266060U,2
10/7/2025,TDWFP001,46
10/7/2025,TD360060U,2
10/7/2025,TDW2075,1
10/7/2025,TDWFP012,2
10/7/2025,TDWFP011,5
10/7/2025,TD523120U,3
10/7/2025,TDWFP001,16
10/7/2025,TD524120U,2
10/7/2025,TDWFP015,3
10/7/2025,TDWFP002,29
10/7/2025,TD578060U,1
10/7/2025,TDWFP004,1
10/7/2025,TD125060U,4
10/7/2025,TDWFP003,41
10/7/2025,TD125030U,7
10/7/2025,TDWFP002,13
10/7/2025,TDWFP019,2
10/7/2025,TDW4680,12
10/7/2025,TD360060U,2
10/7/2025,TD125060U,2
10/7/2025,TDWFP020,3
10/7/2025,TDWFP010,1
10/7/2025,TD250060U,14
10/7/2025,T172060U,8
10/7/2025,TD250120U,9
10/7/2025,TD529060U,3
10/7/2025,TDWFP016,3
10/7/2025,TDWFP001,22
10/7/2025,TDW0910,9
10/7/2025,TDWFP019.1,10
10/7/2025,TDWFP022,4
10/7/2025,TDWFP006,1
10/7/2025,TDWFP014,2
10/7/2025,TDWFP008,2
10/7/2025,TDWFP010,39
10/7/2025,TDWFP011,1
10/7/2025,TD523120U,1
10/7/2025,TDW2075,5
10/7/2025,TDWC004,1
10/7/2025,T172060U,4
10/7/2025,TDW4680,2
10/7/2025,TD527030U,3
10/7/2025,TDWFP002,34
10/7/2025,TDWFP002,1
10/7/2025,TD524120U,1
10/7/2025,TDWFP009,3
10/7/2025,TD266060U,1
10/7/2025,TDWFP005,1
10/7/2025,TDWFP022,1
10/7/2025,TD250120U,2
10/7/2025,TDWG002,1
10/7/2025,TDWFP007,7
10/7/2025,TDWFP022,4
10/7/2025,TD145060U,4
10/7/2025,TDWFP012.1,2
10/7/2025,TD250060U,44
10/7/2025,TDWFP012,4
10/7/2025,TD523120U,1
10/7/2025,TDWFP001.1,3
10/7/2025,TDWFP008,10
10/7/2025,TDWFP011,1
10/7/2025,TDWFP010,37
10/7/2025,TDWFP001,1
10/7/2025,TDWFP009,3
10/7/2025,TDWFP021,3
10/7/2025,TD125030U,5
10/7/2025,TDW0910,4
10/7/2025,TD527030U,1
10/7/2025,TD250120U,7
10/7/2025,TD250120U,7
10/7/2025,TD525060U,3
10/7/2025,TDWFP023,2
10/7/2025,TD440060U,9
10/7/2025,TD128090U,1
10/7/2025,TDWFP006,15
10/7/2025,TD760030U,1
10/7/2025,TD482060U,2
10/7/2025,TDWB019,3
10/7/2025,TDW2300,4
10/7/2025,TDWFP001,1
10/7/2025,TDW4680,3
10/7/2025,TDWFP020,2
10/7/2025,TDWFP022,11
10/7/2025,TDWFP008,19
10/7/2025,TDWFP001.1,1
10/7/2025,TDWFP021,0
10/7/2025,TDWFP003,2
10/7/2025,TDWFP014,15
10/7/2025,TD250060U,5
10/7/2025,TD360060U,2
10/7/2025,TD128090U,1
10/7/2025,TDWM001,3
10/7/2025,TDW2300,2
10/7/2025,TDWFP019,5
10/7/2025,TDWFP011,15
10/7/2025,TDWFP020,4
10/7/2025,TDW2300,1
10/7/2025,TDWFP004,2
10/7/2025,GYGR002,1
10/7/2025,TDWFP008,5
10/7/2025,TDWFP004,3
10/7/2025,TDWFP028,2
10/7/2025,TD578060U,0
10/7/2025,TDWFP006,5
10/7/2025,TDWFP006,6
10/7/2025,TDWFP015,13
10/7/2025,TDW2075,13
10/7/2025,TD440060U,6
10/7/2025,TDWFP001,1
10/7/2025,TD718060U,1
10/7/2025,TDW3670,1
10/7/2025,TDWFP024,6
10/7/2025,TDW3670,6
10/7/2025,TD440060U,6
10/7/2025,TDWFP021,9
10/7/2025,TD635060U,2
10/7/2025,GYGR002,1
10/7/2025,TDWFP019,4
10/7/2025,TDWFP005,2
10/7/2025,TD718060U,1
10/7/2025,TD125030U,1
10/7/2025,TDWFP015,1
10/7/2025,TDWFP007,1
10/7/2025,TD128090U,3
10/6/2025,TDWM003.1,3
10/6/2025,TDWFP010,38
10/6/2025,TDW0910,2
10/6/2025,TDWB019,6
10/6/2025,TD482060U,5
10/6/2025,TDWFP006,14
10/6/2025,TDWFP006,1
10/6/2025,TD440060U,10
10/6/2025,TD128090U,4
10/6/2025,TDWFP023,2
10/6/2025,TD525060U,4
10/6/2025,TD250060U,8
10/6/2025,TDWFP014,28
10/6/2025,TD250060U,34
10/6/2025,TDWFP008,19
10/6/2025,TDWFP008,25
10/6/2025,TDWM004.3,1
10/6/2025,TDWFP022,6
10/6/2025,TDWFP020,1
10/6/2025,TDWFP011,1
10/6/2025,TDWFP002,1
10/6/2025,TD360060U,2
10/6/2025,TD918060U,2
10/6/2025,TDW4680,3
10/6/2025,TDWFP001.1,7
10/6/2025,TDWFP012.1,6
10/6/2025,TDWFP003,1
10/6/2025,TD145060U,5
10/6/2025,TDWFP021,1
10/6/2025,TDWFP022,3
10/6/2025,TDWFP007,17
10/6/2025,TD266060U,1
10/6/2025,TD250120U,5
10/6/2025,TD250120U,11
10/6/2025,TD527030U,1
10/6/2025,TDW2300,3
10/6/2025,TD125030U,9
10/6/2025,TDWFP021,5
10/6/2025,TD485060U,1
10/6/2025,TDWM004.2,5
10/6/2025,TDWFP021,8
10/6/2025,TD440060U,4
10/6/2025,TDWB004,2
10/6/2025,TDWFP009,1
10/6/2025,TDWB004,1
10/6/2025,TDW3670,9
10/6/2025,TDW3670,2
10/6/2025,TD718060U,1
10/6/2025,TDWFP005,1
10/6/2025,TDWFP015,13
10/6/2025,TD485060U,2
10/6/2025,TDWM004.1,2
10/6/2025,TD128090U,3
10/6/2025,TD360060U,3
10/6/2025,TD128090U,1
10/6/2025,TDWFP007,1
10/6/2025,TDWFP005,2
10/6/2025,TDWFP019,4
10/6/2025,TDWFP004,3
10/6/2025,TDWFP008,13
10/6/2025,TDWFP020,13
10/6/2025,TDWFP019,12
10/6/2025,TDWFP011,10
10/6/2025,TDWM003.2,2
10/6/2025,TDW2300,3
10/6/2025,TDWM001,2
10/6/2025,TD440060U,9
10/6/2025,TDW2075,10
10/6/2025,TD145060U,1
10/6/2025,TDW3670,1
10/6/2025,TDWFP006,7
10/6/2025,TDWFP006,1
10/6/2025,TDWFP024,8
10/6/2025,TD578060U,1
10/6/2025,TDWFP028,2
10/6/2025,TDWFP014,2
10/6/2025,TDWT002,1
10/6/2025,TDWFP007,1
10/6/2025,TDWFP004,1
10/6/2025,TDWFP007,15
10/6/2025,TD523120U,4
10/6/2025,TD527030U,6
10/6/2025,TDWFP001,11
10/6/2025,TDWFP012,0
10/6/2025,TDW3670,1
10/6/2025,TD360060U,6
10/6/2025,TD529060U,1
10/6/2025,TDWFP004,5
10/6/2025,TD718060U,2
10/6/2025,TDWFP003,1
10/6/2025,TD525060U,1
10/6/2025,TD250060U,1
10/6/2025,TDWFP016,1
10/6/2025,TD578060U,2
10/6/2025,TDWFP002,16
10/6/2025,TDW2075,12
10/6/2025,TD482060U,1
10/6/2025,TD559060U,1
10/6/2025,TDW0910,4
10/6/2025,TDWFP015,2
10/6/2025,TDWFP024,2
10/6/2025,TD760030U,3
10/6/2025,TDWFP011,3
10/6/2025,TD125060U,5
10/6/2025,TDWFP001,46
10/6/2025,TD266060U,3
10/6/2025,TDWFP015,6
10/6/2025,TDWFP012,9
10/6/2025,TDWFP017,3
10/6/2025,TDWFP011,1
10/6/2025,TDWFP004,1
10/6/2025,TDWFP024,34
10/6/2025,TDWFP010,10
10/6/2025,TDW2075,4
10/6/2025,TDWFP011,1
10/6/2025,TDWFP001,18
10/6/2025,TD918060U,1
10/6/2025,TDWFP010,49
10/6/2025,TD578060U,9
10/6/2025,TDWFP022,5
10/6/2025,TDWG002,1
10/6/2025,TD125030U,12
10/6/2025,TD635060U,1
10/6/2025,TDWFP020,5
10/6/2025,TDWFP010,1
10/6/2025,TDWFP002,49
10/6/2025,TD527030U,3
10/6/2025,TDW4680,3
10/6/2025,TDWB003,2
10/6/2025,TDWFP019,3
10/6/2025,TDWC004,1
10/6/2025,T172060U,5
10/6/2025,TD250120U,25
10/6/2025,T172060U,5
10/6/2025,TD250060U,27
10/6/2025,TD525060U,2
10/6/2025,TD125060U,6
10/6/2025,TDW4680,14
10/6/2025,TDWFP002,12
10/6/2025,TDW4680,1
10/6/2025,TDWFP005,1
10/6/2025,TD266060U,2
10/6/2025,TDWFP009,3
10/6/2025,TDWFP003,43
10/6/2025,TDWFP021,1
10/6/2025,TD250120U,1
10/6/2025,TDWFP005,1
10/6/2025,GYGR001,1
10/6/2025,TDW0910,12
10/6/2025,TDWFP001,1
10/6/2025,TDWFP019.1,10
10/6/2025,TDWFP016,3
10/5/2025,TDW2075,3
10/5/2025,TDW0910,1
10/5/2025,T172060U,4
10/5/2025,TDWFP015,6
10/5/2025,TD760030U,1
10/5/2025,TDWFP024,5
10/5/2025,TDWFP022,1
10/5/2025,TDWFP005,2
10/5/2025,TDWFP009,2
10/5/2025,TDWFP011,3
10/5/2025,TD266060U,2
10/5/2025,TDWFP001,39
10/5/2025,TD250060U,2
10/5/2025,T172060U,2
10/5/2025,TD523120U,1
10/5/2025,TDWFP017,4
10/5/2025,TDWFP003,1
10/5/2025,TDWFP012,4
10/5/2025,TDWFP010,4
10/5/2025,TDWFP024,30
10/5/2025,TD918060U,4
10/5/2025,TDWFP008,1
10/5/2025,TD523120U,1
10/5/2025,TDWFP001,30
10/5/2025,TDWFP001,11
10/5/2025,GYGR001,2
10/5/2025,TDWFP022.1,8
10/5/2025,TDWFP022,1
10/5/2025,TDWFP012,2
10/5/2025,TD360060U,3
10/5/2025,TD125030U,11
10/5/2025,TD529060U,1
10/5/2025,TD125060U,1
10/5/2025,TDWB004,2
10/5/2025,TDWP014,1
10/5/2025,TDWFP004,7
10/5/2025,TDWFP019,3
10/5/2025,TDWFP020,2
10/5/2025,TD250060U,14
10/5/2025,T172060U,2
10/5/2025,TDWFP011,2
10/5/2025,TD529060U,1
10/5/2025,TD250120U,4
10/5/2025,TDWFP002,21
10/5/2025,TDWFP001,1
10/5/2025,TDW4680,18
10/5/2025,TDWFP024,1
10/5/2025,TD360060U,1
10/5/2025,TD578060U,1
10/5/2025,TD525060U,2
10/5/2025,TD125060U,5
10/5/2025,TDWFP002,12
10/5/2025,TD125060U,5
10/5/2025,TDWFP003,49
10/5/2025,TDWB014,1
10/5/2025,GYGR001,1
10/5/2025,TDWG002,1
10/5/2025,TDW0910,8
10/5/2025,TDWFP019.1,30
10/5/2025,TDWFP016,2
10/5/2025,TDWFP011,2
10/5/2025,TDWFP015,5
10/5/2025,TD524120U,1
10/5/2025,TDW2075,2
10/5/2025,TD527030U,7
10/5/2025,TDWFP010,37
10/5/2025,TD529060U,1
10/5/2025,TD635060U,1
10/5/2025,TDWFP007,9
10/5/2025,TD918060U,1
10/5/2025,TD578060U,2
10/5/2025,TD718060U,2
10/5/2025,TDWFP021,1
10/5/2025,TDWG002,2
10/5/2025,TD524120U,3
10/5/2025,TDWFP001,1
10/5/2025,TDWFP002,30
10/5/2025,TD527030U,1
10/5/2025,TDW4680,4
10/5/2025,GYGR001,1
10/5/2025,TD145060U,2
10/5/2025,TD918060U,2
10/5/2025,TD523120U,1
10/5/2025,TDWFP001.1,75
10/5/2025,TDWFP022,4
10/5/2025,TDWFP012.1,12
10/5/2025,TDWFP007,18
10/5/2025,TD266060U,1
10/5/2025,TD250120U,2
10/5/2025,TDWB015,1
10/5/2025,TDWFP024,4
10/5/2025,TDW2075,8
10/5/2025,TDWFP006,2
10/5/2025,TD440060U,5
10/5/2025,TD527030U,4
10/5/2025,TDWFP021,2
10/5/2025,TD125030U,5
10/5/2025,TDWFP002,1
10/5/2025,TDWFP023,5
10/5/2025,TDWFP009,3
10/5/2025,TD485060U,2
10/5/2025,TDWFP002,1
10/5/2025,TD360060U,1
10/5/2025,TDWFP006,15
10/5/2025,TD482060U,1
10/5/2025,TDWB019,4
10/5/2025,TD525060U,2
10/5/2025,TD440060U,4
10/5/2025,TDWB002,1
10/5/2025,TD250060U,10
10/5/2025,TDWB003,1
10/5/2025,TDWFP001,1
10/5/2025,TD485060U,1
10/5/2025,TD360060U,4
10/5/2025,TD128090U,1
10/5/2025,TDWFP014,25
10/5/2025,GYGR002,1
10/5/2025,TDWFP022,9
10/5/2025,TDWFP004,6
10/5/2025,TDWFP008,4
10/5/2025,TDWFP024,1
10/5/2025,TDWFP008,2
10/5/2025,TDW4680,5
10/5/2025,TDWFP020,9
10/5/2025,TDW2300,1
10/5/2025,TDWFP019,7
10/5/2025,TDWFP011,6
10/5/2025,TDWFP003,1
10/5/2025,TDW2300,1
10/5/2025,TDWM001,1
10/5/2025,TDWFP006,3
10/5/2025,TDWB009,1
10/5/2025,TD250120U,11
10/5/2025,TDWFP022,1
10/5/2025,TDWFP004,1
10/5/2025,TDW2300,3
10/5/2025,TD440060U,2
10/5/2025,TDWB004,1
10/5/2025,TDWFP021,8
10/5/2025,TDW0910,3
10/5/2025,TD482060U,5
10/5/2025,TDWFP010,46
10/5/2025,TD250060U,1
10/5/2025,TDWFP009,3
10/5/2025,TDWB004,2
10/5/2025,TDW3670,7
10/5/2025,TD718060U,2
10/5/2025,TDWFP015,12
10/5/2025,TDWFP012,3
10/5/2025,TD250060U,42
10/5/2025,TDWFP007,1
10/5/2025,TDWFP005,3
10/5/2025,TDWFP011,1
10/5/2025,TD125030U,1
10/5/2025,TDWFP019,1
10/5/2025,TD718060U,1
10/5/2025,TD125030U,5
10/5/2025,TDWFP008,10
10/4/2025,TD250120U,1
10/4/2025,TDWFP022,5
10/4/2025,TDWFP014,1
10/4/2025,TD527030U,1
10/4/2025,TDWFP021,2
10/4/2025,TD125030U,3
10/4/2025,TDWFP001,22
10/4/2025,TDWFP009,4
10/4/2025,TD485060U,1
10/4/2025,TD918060U,1
